active_non_producing_sales_hc,active_sales_hc,company_id,department_id,funded_units_by_vp,funded_units_in_cost_center,funded_volume_by_vp,funded_volume_in_cost_center,payroll_reg_earnings_bom_amt,rent_bom_amt,reporting_period_id,vp_id,workforce_snapshot_id
0,1,1,10,1,1,315003,315003,,353.68,1,492,1425
0,1,1,3,1,1,315003,315003,,353.68,1,492,1426
1,2,1,8,12,12,7600750,7600750,,,1,3,1427
1,2,1,5,12,12,7600750,7600750,,,1,3,1428
2,8,1,10,5,20,1801038,9324945,,500,1,493,1429
2,8,1,5,5,20,1801038,9324945,,500,1,493,1430
2,8,1,2,5,20,1801038,9324945,,500,1,493,1431
0,2,1,11,3,12,653450,3892550,,500,1,494,1432
0,2,1,9,3,12,653450,3892550,,500,1,494,1433
5,13,1,2,2,22,493998,5430779,,223.25,1,495,1434
5,13,1,5,7,22,1443880,5430779,,223.25,1,496,1435
5,13,1,4,7,22,1443880,5430779,,223.25,1,496,1436
5,13,1,3,7,22,1443880,5430779,,223.25,1,496,1437
5,13,1,2,7,22,1443880,5430779,,223.25,1,496,1438
2,8,1,8,2,20,629500,9324945,,500,1,19,1439
2,8,1,3,2,20,629500,9324945,,500,1,19,1440
2,8,1,4,2,20,629500,9324945,,500,1,19,1441
1,3,2,15,5,8,1912525,3268333,,1297.92,1,203,1442
34,63,2,12,11,162,4412219,67445552,,31322.95,1,85,1443
34,63,2,10,11,162,4412219,67445552,,31322.95,1,85,1444
2,8,2,10,3,11,340989,1521859,,2000,1,86,1445
5,8,2,9,10,21,3924135,7070806,,500,1,87,1446
1,4,2,4,4,6,1897500,2993000,,4352,1,145,1447
2,4,2,8,3,4,3189550,4082355,,2825.41,1,373,1448
15,19,2,15,61,80,38156275,47935755,,6850,1,99,1449
5,11,2,3,6,21,1551854,6819006,,5254.4,1,472,1450
5,11,2,2,6,21,1551854,6819006,,5254.4,1,472,1451
5,11,2,1,6,21,1551854,6819006,,5254.4,1,472,1452
2,6,2,2,3,9,1013823,3055273,,2925.92,1,375,1453
2,6,2,3,3,8,785510,1683733,,9620.21,1,477,1454
4,5,2,3,6,6,1011548,1011548,,4500,1,497,1455
2,4,2,2,6,8,997000,1861625,,-1538.04,1,498,1456
4,7,2,5,14,19,3597281,4925187,,3000,1,499,1457
4,7,2,7,14,19,3597281,4925187,,3000,1,499,1458
4,7,2,3,14,19,3597281,4925187,,3000,1,499,1459
4,7,2,2,14,19,3597281,4925187,,3000,1,499,1460
4,6,2,7,1,3,170400,2631709,,8922.96,1,500,1461
10,12,2,15,33,35,14621414,16094232,,7213.42,1,184,1462
10,12,2,4,33,35,14621414,16094232,,7213.42,1,184,1463
3,8,2,8,2,16,583000,6888925,,11174.5,1,455,1464
3,8,2,5,2,16,583000,6888925,,11174.5,1,455,1465
3,8,2,10,2,16,583000,6888925,,11174.5,1,455,1466
3,8,2,12,2,16,583000,6888925,,11174.5,1,455,1467
20,31,2,3,7,97,2634959,24831632.51,,17191.12,1,82,1468
20,31,2,14,7,97,2634959,24831632.51,,17191.12,1,82,1469
6,10,2,3,2,21,382186,9728193,,9637.62,1,457,1470
0,2,2,2,2,3,555750,718250,,1000,1,501,1471
0,2,2,3,2,3,555750,718250,,1000,1,501,1472
1,3,2,3,3,5,810697,1283464,,3240,1,502,1473
6,10,2,8,1,21,280800,9728193,,9637.62,1,503,1474
5,7,2,5,16,18,7681942,8174634,,2327.23,1,51,1475
2,7,2,8,3,18,990125,9433525,,10266.21,1,504,1476
2,7,2,5,3,18,990125,9433525,,10266.21,1,504,1477
2,7,2,16,3,18,990125,9433525,,10266.21,1,504,1478
2,7,2,4,3,18,990125,9433525,,10266.21,1,504,1479
2,7,2,2,3,18,990125,9433525,,10266.21,1,504,1480
3,4,2,3,5,5,1241292,1241292,,6508.51,1,505,1481
3,4,2,2,5,5,1241292,1241292,,6508.51,1,505,1482
2,7,2,3,3,18,990125,9433525,,10266.21,1,504,1483
0,1,2,4,1,1,808000,808000,,500,1,144,1484
1,2,1,8,3,3,1488000,1488000,,536.05,1,506,1485
0,1,1,5,2,2,1091654,1091654,,107.25,1,31,1486
1,2,1,2,1,1,351500,351500,,-1460.06,1,322,1487
1,2,1,8,1,1,351500,351500,,-1460.06,1,322,1488
0,2,1,3,7,12,2060667,3164877,,,1,507,1489
0,2,1,2,7,12,2060667,3164877,,,1,507,1490
0,2,1,6,7,12,2060667,3164877,,,1,507,1491
0,1,1,11,5,5,2787484,2787484,,4548.9,1,30,1492
3,8,1,9,3,17,913241,4581360,,1245,1,508,1493
2,4,1,2,1,2,375000,979800,,261.34,1,509,1494
2,4,1,3,1,2,375000,979800,,261.34,1,509,1495
4,11,1,1,5,25,3174500,13653322,,861.12,1,171,1496
3,4,1,11,27,27,17995948,17995948,,18593.41,1,17,1497
3,4,1,2,27,27,17995948,17995948,,18593.41,1,17,1498
2,3,1,5,3,3,1437400,1437400,,340.82,1,32,1499
2,3,1,1,3,3,1437400,1437400,,340.82,1,32,1500
0,1,1,11,17,17,11371125,11371125,,617.73,1,199,1501
2,3,1,8,23,23,6044574,6044574,,1800,1,374,1502
2,3,1,5,23,23,6044574,6044574,,1800,1,374,1503
2,3,1,4,23,23,6044574,6044574,,1800,1,374,1504
2,3,1,3,23,23,6044574,6044574,,1800,1,374,1505
3,4,2,4,1,4,158110,1235535,,1700,1,510,1506
2,3,2,10,14,14,5563214,5563214,,,1,511,1507
2,3,2,2,14,14,5563214,5563214,,,1,511,1508
2,3,2,8,14,14,5563214,5563214,,,1,511,1509
2,3,2,5,14,14,5563214,5563214,,,1,511,1510
9,16,2,2,1,51,120000,29035667,,30925.6,1,512,1511
9,16,2,11,1,51,120000,29035667,,30925.6,1,512,1512
34,63,2,9,27,162,9813425,67445552,,31322.95,1,191,1513
34,63,2,5,27,162,9813425,67445552,,31322.95,1,191,1514
3,4,2,5,1,4,158110,1235535,,1700,1,510,1515
3,4,2,2,1,4,158110,1235535,,1700,1,510,1516
13,19,2,5,18,50,3414299,15125609,,6087.5,1,110,1517
15,19,2,11,6,80,2808480,47935755,,6850,1,488,1518
15,19,2,14,6,80,2808480,47935755,,6850,1,488,1519
1,9,2,8,3,26,2135019,10815428,,5150,1,513,1520
1,9,2,5,3,26,2135019,10815428,,5150,1,513,1521
1,9,2,3,3,26,2135019,10815428,,5150,1,513,1522
1,9,2,2,3,26,2135019,10815428,,5150,1,513,1523
3,5,2,11,3,6,625100,957239,,3568.76,1,514,1524
11,15,2,2,3,11,1829224,5814786,,11533.64,1,515,1525
3,7,2,2,2,7,1076095,2936417,,5595.79,1,516,1526
3,7,2,7,2,7,1076095,2936417,,5595.79,1,516,1527
2,5,2,5,4,12,865892,2545783,,,1,517,1528
2,5,2,1,4,12,865892,2545783,,1000,1,517,1529
2,5,2,2,4,12,865892,2545783,,1000,1,517,1530
2,3,2,4,3,3,708841,708841,,,1,404,1531
0,1,2,15,1,1,430402,430402,,,1,274,1532
3,5,2,1,3,5,1107296,1295296,,,1,358,1533
8,10,2,4,31,36,9798428,11028892,,4324.8,1,290,1534
9,17,2,5,6,38,969861,10265552,,13891.21,1,313,1535
9,17,2,4,6,38,969861,10265552,,13891.21,1,313,1536
3,4,2,3,12,15,4615350,7913750,,9062.95,1,518,1537
3,4,2,9,12,15,4615350,7913750,,9062.95,1,518,1538
3,4,2,10,12,15,4615350,7913750,,9062.95,1,518,1539
3,4,2,1,12,15,4615350,7913750,,9062.95,1,518,1540
7,19,2,5,2,26,765000,10219421,,7448.8,1,519,1541
7,19,2,2,2,26,765000,10219421,,7448.8,1,519,1542
4,11,2,1,14,23,3095491,5186156,,6291.45,1,287,1543
2,7,2,8,11,17,7888287,10213491,,3219.2,1,454,1544
16,19,2,3,70,80,43325894,50011244,,9504.82,1,54,1545
3,5,2,9,5,9,2430436,3116436,,8026.92,1,520,1546
3,5,2,2,5,9,2430436,3116436,,8026.92,1,520,1547
3,5,2,1,5,9,2430436,3116436,,8026.92,1,520,1548
0,1,2,3,1,1,276358,276358,,500,1,521,1549
34,63,2,13,27,162,9813425,67445552,,31322.95,1,191,1550
34,63,2,12,27,162,9813425,67445552,,31322.95,1,191,1551
34,63,2,4,27,162,9813425,67445552,,31322.95,1,191,1552
4,5,2,9,17,22,3928987,4694567,,6122.27,1,295,1553
20,31,2,1,11,97,3193890,24831632.51,,17191.12,1,522,1554
1,3,1,10,2,6,369000,1418785,,231.06,1,7,1555
2,6,1,11,6,39,2434482,15863938,,,1,8,1556
2,6,1,2,20,39,7486371,15863938,,,1,10,1557
0,1,1,10,2,2,1052000,1052000,,773.06,1,11,1558
0,1,1,4,2,2,1052000,1052000,,773.06,1,11,1559
0,1,1,8,3,3,1745750,1745750,,276.27,1,12,1560
0,2,1,11,2,3,754522,1203522,,35.18,1,13,1561
1,4,1,10,6,10,2445959,4576453,,,1,14,1562
1,4,1,11,6,10,2445959,4576453,,,1,14,1563
1,5,1,2,1,8,324000,1973691,,613.64,1,187,1564
0,1,1,1,10,10,4103176,4103176,,195.91,1,180,1565
0,1,1,4,10,10,4103176,4103176,,195.91,1,180,1566
0,1,1,3,2,2,765073,765073,,,1,114,1567
1,2,1,10,3,3,1616776,1616776,,500,1,372,1568
1,2,1,6,3,3,1616776,1616776,,500,1,372,1569
0,1,1,4,9,9,4773361,4773361,,,1,5,1570
0,1,1,2,9,9,4773361,4773361,,,1,5,1571
0,1,1,4,1,4,396000,1871550,,745.76,1,523,1572
0,1,1,6,1,4,396000,1871550,,745.76,1,523,1573
0,1,1,2,1,4,396000,1871550,,745.76,1,523,1574
2,5,1,10,2,9,444750,2337710,,739.56,1,474,1575
2,5,1,9,2,9,444750,2337710,,739.56,1,474,1576
1,4,1,1,3,10,1632294,4576453,,,1,461,1577
1,4,1,3,3,10,1632294,4576453,,,1,461,1578
2,6,2,8,2,7,523425,2271501,,2492.36,1,64,1579
2,6,2,4,2,7,523425,2271501,,2492.36,1,64,1580
5,7,2,3,14,16,10753682,11053682,,6465.98,1,334,1581
5,7,2,10,14,16,10753682,11053682,,6465.98,1,334,1582
13,19,2,2,12,50,5777592,15125609,,6087.5,1,348,1583
2,3,2,16,4,4,1526321,1526321,,1850,1,469,1584
2,3,2,4,4,4,1526321,1526321,,1850,1,469,1585
2,5,2,1,1,9,781850,6850100,,5648.12,1,470,1586
1,8,2,4,20,37,6278231,10766259,,6025,1,324,1587
1,8,2,3,20,37,6278231,10766259,,6025,1,324,1588
0,3,2,3,1,4,399000,883873,,1500,1,389,1589
0,1,2,2,1,1,257058,257058,,,1,390,1590
8,17,2,10,1,24,958500,12464281,,1350.17,1,391,1591
7,10,2,12,8,13,15825000,21582919,,10559.09,1,392,1592
9,17,2,1,4,38,1028999,10265552,,13891.21,1,442,1593
10,12,2,2,2,35,1472818,16094232,,7213.42,1,524,1594
10,12,2,1,2,35,1472818,16094232,,7213.42,1,524,1595
10,12,2,7,2,35,1472818,16094232,,7213.42,1,524,1596
12,17,2,11,3,27,2248800,16838877,,5576.92,1,525,1597
7,13,2,8,12,29,4324913,9738808,,9950.46,1,526,1598
7,13,2,12,12,29,4324913,9738808,,9950.46,1,526,1599
7,13,2,2,12,29,4324913,9738808,,9950.46,1,526,1600
7,13,2,5,12,29,4324913,9738808,,9950.46,1,526,1601
10,21,2,2,7,37,1625359,10224398,,5800,1,527,1602
5,6,2,13,19,19,8640266,8640266,,10139.19,1,55,1603
6,7,2,12,8,8,2884764,2884764,,-2495.07,1,528,1604
6,7,2,8,8,8,2884764,2884764,,-2495.07,1,528,1605
6,7,2,2,8,8,2884764,2884764,,-2495.07,1,528,1606
6,7,2,1,8,8,2884764,2884764,,-2495.07,1,528,1607
2,4,2,12,4,5,1004434,1729434,,500,1,131,1608
0,2,2,3,1,2,951300,1285138,,1000,1,191,1609
1,8,2,1,1,37,511700,10766259,,6025,1,308,1610
4,7,2,10,1,6,1636000,3201068,,9004.48,1,312,1611
4,7,2,12,1,6,1636000,3201068,,9004.48,1,312,1612
2,7,2,5,7,23,1173769,6055370,,8480.05,1,321,1613
2,7,2,12,7,23,1173769,6055370,,8480.05,1,321,1614
2,7,2,8,7,23,1173769,6055370,,8480.05,1,321,1615
2,3,2,12,27,27,14605295,14605295,,6543.12,1,320,1616
2,7,2,2,7,23,1173769,6055370,,8480.05,1,321,1617
20,31,2,7,6,97,2403809,24831632.51,,17191.12,1,187,1618
9,15,2,7,2,14,1004000,7661494,,9265.82,1,110,1619
16,19,2,13,9,80,5804350,50011244,,9504.82,1,479,1620
16,19,2,2,9,80,5804350,50011244,,9504.82,1,479,1621
16,19,2,3,9,80,5804350,50011244,,9504.82,1,479,1622
16,19,2,10,9,80,5804350,50011244,,9504.82,1,479,1623
16,19,2,17,9,80,5804350,50011244,,9504.82,1,479,1624
3,6,2,3,3,10,811950,1650786,,4360.5,1,429,1625
0,2,1,2,5,12,1104210,3164877,,739.56,1,529,1626
5,8,2,16,9,12,2711900,3585760,,7043.08,1,530,1627
5,8,2,4,9,12,2711900,3585760,,7043.08,1,530,1628
5,8,2,5,9,12,2711900,3585760,,7043.08,1,530,1629
8,17,2,12,6,24,3457236,12464281,,1350.17,1,297,1630
1,4,2,4,4,11,2301900,5609264,,1000,1,328,1631
1,4,2,3,4,11,2301900,5609264,,1000,1,328,1632
1,4,2,1,4,11,2301900,5609264,,1000,1,328,1633
5,6,2,12,19,19,8640266,8640266,,10139.19,1,55,1634
9,15,2,10,4,14,2337000,7661494,,9265.82,1,333,1635
0,2,1,11,5,12,1104210,3164877,,,1,529,1636
1,4,1,5,6,10,2445959,4576453,,,1,14,1637
1,4,1,6,6,10,2445959,4576453,,,1,14,1638
6,9,2,9,8,10,4440374,5437874,,5004.21,1,354,1639
6,9,2,3,8,10,4440374,5437874,,5004.21,1,354,1640
0,1,1,8,3,4,1475550,1871550,,745.76,1,394,1641
0,1,1,2,12,12,4112465,4112465,,,1,531,1642
6,10,2,1,5,13,1327414,2482885,,2000,1,21,1643
0,1,1,11,12,12,4112465,4112465,,,1,531,1644
0,2,3,2,10,22,15977500,27403820,,-1463.33,1,23,1645
0,2,3,16,10,22,15977500,27403820,,-1463.33,1,23,1646
2,6,1,6,20,39,7486371,15863938,,,1,10,1647
0,1,1,16,9,9,2770777,2770777,,,1,47,1648
5,11,1,11,2,13,1103000,9254050,,2753,1,532,1649
0,2,3,3,12,22,11426320,27403820,,-1463.33,1,24,1650
0,2,3,4,12,22,11426320,27403820,,-1463.33,1,24,1651
5,11,1,2,2,13,1103000,9254050,,2753,1,532,1652
0,1,1,8,3,3,791300,791300,,66.97,1,386,1653
0,1,1,6,3,3,791300,791300,,66.97,1,386,1654
0,1,1,11,2,2,801950,801950,,234.42,1,28,1655
4,11,1,10,5,25,3174500,13653322,,861.12,1,171,1656
1,3,1,3,8,10,3538200,4770700,,917.42,1,29,1657
4,11,1,16,5,25,3174500,13653322,,861.12,1,171,1658
1,2,1,4,12,12,7600750,7600750,,,1,3,1659
1,3,1,2,6,11,2899710,4287216,,417.58,1,174,1660
0,1,1,4,3,3,1245425,1245425,,2072.16,1,33,1661
0,1,1,9,3,3,1245425,1245425,,2072.16,1,33,1662
2,3,1,2,6,6,1030850,1030850,,,1,533,1663
2,3,1,4,6,6,1030850,1030850,,,1,533,1664
1,3,1,2,3,8,3257000,9562250,,205.41,1,534,1665
0,2,1,11,3,5,529425,1268925,,,1,225,1666
1,3,1,1,3,8,3257000,9562250,,205.41,1,534,1667
0,1,1,4,2,2,419900,419900,,413.28,1,535,1668
1,2,1,1,4,4,3228640,3228640,,235.74,1,369,1669
1,2,1,5,4,4,3228640,3228640,,235.74,1,369,1670
1,2,1,1,9,9,2677724,2677724,,,1,118,1671
0,1,1,8,17,17,11371125,11371125,,617.73,1,199,1672
2,3,2,1,19,21,4443861,4877861,,2900,1,98,1673
5,9,2,1,9,22,6439750,13919313,,4000,1,303,1674
5,9,2,7,9,22,6439750,13919313,,4000,1,303,1675
6,10,2,10,17,21,8877207,9728193,,9637.62,1,291,1676
2,3,2,11,8,8,5104914,5104914,,2024.42,1,536,1677
2,3,2,2,8,8,5104914,5104914,,2024.42,1,536,1678
5,11,2,2,2,21,430000,6819006,,5254.4,1,305,1679
2,3,2,8,2,21,434000,4877861,,2900,1,307,1680
2,3,2,10,2,21,434000,4877861,,2900,1,307,1681
2,3,2,5,2,21,434000,4877861,,2900,1,307,1682
8,17,2,1,9,47,3696892,16915354.25,,,1,310,1683
2,9,2,15,5,27,1844555,11153860,,,1,311,1684
20,31,2,4,7,97,2634959,24831632.51,,17191.12,1,82,1685
6,10,2,7,5,27,3842834,16635708,,6144.35,1,537,1686
6,10,2,13,5,27,3842834,16635708,,6144.35,1,537,1687
6,10,2,3,5,27,3842834,16635708,,6144.35,1,537,1688
1,5,2,4,12,26,2078641,4216595,,3821.6,1,325,1689
2,3,2,5,4,4,2058522,2058522,,3500,1,96,1690
2,3,2,3,1,1,1000000,1000000,,2482.5,1,538,1691
2,3,2,5,1,1,1000000,1000000,,2482.5,1,538,1692
2,3,2,4,1,1,1000000,1000000,,2482.5,1,538,1693
0,1,2,3,3,3,968932,968932,,350,1,539,1694
9,17,2,9,8,38,2183164,10265552,,13891.21,1,182,1695
9,17,2,10,8,38,2183164,10265552,,13891.21,1,182,1696
10,21,2,1,7,37,1943803,10224398,,5800,1,393,1697
10,21,2,13,7,37,1943803,10224398,,5800,1,393,1698
10,21,2,4,7,37,1943803,10224398,,5800,1,393,1699
13,21,2,2,5,23,2944500,13028569,,-3427.9,1,540,1700
13,21,2,1,5,23,2944500,13028569,,-3427.9,1,540,1701
13,21,2,3,5,23,2944500,13028569,,-3427.9,1,540,1702
1,9,2,8,3,26,999400,10815428,,5150,1,541,1703
1,9,2,7,3,26,999400,10815428,,5150,1,541,1704
16,19,2,13,70,80,43325894,50011244,,9504.82,1,54,1705
7,19,2,10,3,26,1340000,10219421,,7448.8,1,48,1706
7,19,2,3,3,26,1340000,10219421,,7448.8,1,48,1707
1,2,2,8,3,3,650692,650692,,925.6,1,366,1708
5,10,2,8,4,17,1511398,4532971,,3618.84,1,77,1709
5,10,2,12,4,17,1511398,4532971,,3618.84,1,77,1710
5,10,2,2,4,17,1511398,4532971,,3618.84,1,77,1711
4,7,2,3,1,6,750000,3201068,,9004.48,1,368,1712
1,3,1,9,5,8,6305250,9562250,,205.41,1,542,1713
0,1,1,19,18,18,8274503,8274503,,530,1,34,1714
3,5,1,5,4,5,754950,1022950,,3038.14,1,67,1715
2,8,1,10,4,20,1846704,9324945,,500,1,476,1716
2,8,1,5,4,20,1846704,9324945,,500,1,476,1717
2,8,1,1,4,20,1846704,9324945,,500,1,476,1718
2,5,2,4,7,11,565992,1762123,,1583.33,1,71,1719
2,5,2,3,7,11,565992,1762123,,1583.33,1,71,1720
0,1,2,4,2,2,2836250,2836250,,842.51,1,74,1721
11,17,2,2,5,17,1047829,6652915,,35096.88,1,76,1722
6,8,2,23,2,3,605520,1080520,,6226.15,1,77,1723
5,8,2,4,3,5,660000,1442500,,,1,79,1724
2,3,2,2,1,1,327896,327896,,1500,1,543,1725
9,16,2,24,19,51,11849494,29035667,,30925.6,1,59,1726
9,16,2,9,19,51,11849494,29035667,,30925.6,1,59,1727
0,1,2,1,1,1,380545,380545,,1300,1,544,1728
2,5,1,11,2,9,444750,2337710,,739.56,1,474,1729
1,2,1,10,12,12,7600750,7600750,,,1,3,1730
0,1,1,6,2,2,1966400,1966400,,336.93,1,189,1731
0,1,1,9,2,2,1966400,1966400,,336.93,1,189,1732
1,2,1,10,1,1,1240000,1240000,,267.66,1,138,1733
0,1,1,8,3,3,2285968,2285968,,,1,463,1734
0,2,1,6,2,3,754522,1203522,,35.18,1,13,1735
0,1,1,3,4,4,1402460,1402460,,500,1,464,1736
0,1,1,9,4,4,1402460,1402460,,500,1,464,1737
2,8,1,16,2,20,629500,9324945,,500,1,19,1738
2,8,1,8,6,20,4081500,9324945,,500,1,465,1739
2,8,1,3,6,20,4081500,9324945,,500,1,465,1740
2,6,2,5,2,6,1671500,4714507,,6084.34,1,466,1741
2,6,2,2,2,6,1671500,4714507,,6084.34,1,466,1742
4,7,2,2,1,19,38758,5132272.37,,2760,1,545,1743
17,29,3,10,5,27,2061551,20174847,,18793.19,1,546,1744
17,29,3,2,5,27,2061551,20174847,,18793.19,1,546,1745
17,29,3,7,5,27,2061551,20174847,,18793.19,1,546,1746
0,2,3,8,2,4,1574000,2025000,,2511.51,1,149,1747
1,3,3,8,4,6,4050500,5256500,,1500,1,25,1748
1,3,3,2,4,6,4050500,5256500,,1500,1,25,1749
1,3,3,2,1,6,564000,2533681,,379,1,477,1750
1,3,3,4,5,6,1969681,2533681,,379,1,97,1751
1,3,3,1,5,6,1969681,2533681,,379,1,97,1752
15,27,3,1,9,36,4720600,22307073,,24693.57,1,44,1753
16,26,4,2,9,49,4501048,20431420,,,1,547,1754
16,26,4,16,9,49,4501048,20431420,,,1,547,1755
16,26,4,1,9,49,4501048,20431420,,,1,547,1756
10,14,4,2,4,11,1472868,4558394,,3456.21,1,548,1757
10,14,4,8,4,11,1472868,4558394,,3456.21,1,548,1758
10,14,4,1,4,11,1472868,4558394,,3456.21,1,548,1759
16,26,4,3,9,49,4501048,20431420,,,1,547,1760
16,26,4,5,9,49,4501048,20431420,,,1,547,1761
16,26,4,16,1,49,355000,20431420,,,1,401,1762
16,26,4,3,1,49,355000,20431420,,,1,401,1763
16,26,4,2,1,49,355000,20431420,,,1,401,1764
3,5,4,2,4,5,1779000,2043000,,,1,473,1765
3,9,2,19,1,12,250267,5042775,,1000,1,366,1766
3,9,2,7,1,12,250267,5042775,,1000,1,366,1767
8,10,2,8,31,36,9798428,11028892,,4324.8,1,290,1768
2,5,2,1,4,17,954756,4703703,,7093.9,1,549,1769
2,5,2,5,4,17,954756,4703703,,7093.9,1,549,1770
1,4,2,24,1,8,56000,1900598,,6121.78,1,161,1771
1,4,2,8,1,8,56000,1900598,,6121.78,1,161,1772
3,9,2,19,4,12,1226068,5042775,,1000,1,550,1773
6,9,2,16,17,19,8468293,9208393.04,,3458,1,551,1774
6,9,2,1,17,19,8468293,9208393.04,,3458,1,551,1775
6,9,2,2,17,19,8468293,9208393.04,,3458,1,551,1776
4,7,2,16,14,19,3597281,4925187,,3000,1,499,1777
6,7,2,3,5,5,1279061,1279061,,10298.26,1,552,1778
1,5,2,10,6,10,3743099,5098854,,4474.41,1,373,1779
13,21,2,14,6,23,2258444,13028569,,-3427.9,1,350,1780
34,63,2,5,7,162,2800641,67445552,,31322.95,1,49,1781
5,7,2,9,16,18,7681942,8174634,,2327.23,1,51,1782
3,7,2,5,9,14,1486671,3286721,,5268.03,1,28,1783
0,2,2,2,1,2,268000,688210,,1710.82,1,553,1784
1,6,2,13,3,9,1403335,2970310,,1000,1,554,1785
1,6,2,4,3,9,1403335,2970310,,1000,1,554,1786
1,6,2,5,3,9,1403335,2970310,,1000,1,554,1787
4,7,2,5,17,19,4493514,5132272.37,,2760,1,337,1788
4,7,2,4,17,19,4493514,5132272.37,,2760,1,337,1789
6,9,2,8,17,19,8468293,9208393.04,,3458,1,551,1790
4,7,2,13,14,19,3597281,4925187,,3000,1,499,1791
6,7,2,2,5,5,1279061,1279061,,10298.26,1,552,1792
3,6,2,10,4,20,1237285,6177739,,2600,1,183,1793
34,63,2,8,5,162,1736962,67445552,,31322.95,1,185,1794
13,20,2,12,5,23,2560250,9971543,,7825,1,186,1795
13,20,2,10,5,23,2560250,9971543,,7825,1,186,1796
7,13,2,9,10,29,1498245,9738808,,9950.46,1,34,1797
20,31,2,9,6,97,2403809,24831632.51,,17191.12,1,187,1798
6,8,2,1,13,18,6275374,8128174,,2523.39,1,188,1799
2,4,2,2,3,7,1799155,3876555,,,1,120,1800
34,63,2,11,13,162,5311322,67445552,,31322.95,1,339,1801
34,63,2,3,13,162,5311322,67445552,,31322.95,1,339,1802
1,3,2,2,3,4,769731,1894731,,3343,1,555,1803
34,63,2,8,27,162,9813425,67445552,,31322.95,1,191,1804
34,63,2,1,4,162,2583839,67445552,,31322.95,1,556,1805
34,63,2,2,4,162,2583839,67445552,,31322.95,1,556,1806
34,63,2,8,4,162,2583839,67445552,,31322.95,1,556,1807
8,10,2,5,31,36,9798428,11028892,,4324.8,1,290,1808
0,3,2,11,11,21,3288335,5876758.73,,9395.17,1,12,1809
34,63,2,2,9,162,4703224,67445552,,31322.95,1,467,1810
11,17,2,1,5,17,1047829,6652915,,35096.88,1,76,1811
2,5,2,5,1,6,304000,1228180,,,1,426,1812
2,5,2,1,7,12,1481479,2545783,,,1,400,1813
1,4,2,3,5,7,6280500,8626400,,17270.92,1,394,1814
2,3,2,3,27,27,14605295,14605295,,6543.12,1,320,1815
13,20,2,2,1,23,300000,9971543,,7825,1,557,1816
13,20,2,7,1,23,300000,9971543,,7825,1,557,1817
13,20,2,3,1,23,300000,9971543,,7825,1,557,1818
13,20,2,11,1,23,300000,9971543,,7825,1,557,1819
6,9,2,11,8,10,4440374,5437874,,5004.21,1,354,1820
6,9,2,12,8,10,4440374,5437874,,5004.21,1,354,1821
13,21,2,8,6,23,2258444,13028569,,-3427.9,1,350,1822
13,21,2,1,6,23,2258444,13028569,,-3427.9,1,350,1823
6,9,2,2,8,10,4440374,5437874,,5004.21,1,354,1824
9,16,2,16,20,51,11465498,29035667,,30925.6,1,299,1825
2,4,2,4,1,5,725000,1729434,,500,1,89,1826
2,4,2,5,1,5,725000,1729434,,500,1,89,1827
34,63,2,2,7,162,2800641,67445552,,31322.95,1,49,1828
34,63,2,11,2,162,875000,67445552,,31322.95,1,558,1829
34,63,2,9,2,162,875000,67445552,,31322.95,1,558,1830
34,63,2,2,2,162,875000,67445552,,31322.95,1,558,1831
3,4,2,4,7,7,4554529,4554529,,450,1,559,1832
3,4,2,7,7,7,4554529,4554529,,450,1,559,1833
3,4,2,9,7,7,4554529,4554529,,450,1,559,1834
3,4,2,2,7,7,4554529,4554529,,450,1,559,1835
34,63,2,14,2,162,875000,67445552,,31322.95,1,558,1836
2,5,2,9,5,9,2925500,6850100,,5648.12,1,352,1837
2,5,2,7,5,9,2925500,6850100,,5648.12,1,352,1838
3,4,2,8,7,7,4554529,4554529,,450,1,559,1839
0,4,2,3,7,13,4047837,5917661,,1000,1,560,1840
2,5,2,10,5,9,2925500,6850100,,5648.12,1,352,1841
2,7,2,5,8,23,2227161,6055370,,8480.05,1,94,1842
2,7,2,8,8,23,2227161,6055370,,8480.05,1,94,1843
0,4,2,2,7,13,4047837,5917661,,1000,1,560,1844
0,4,2,12,7,13,4047837,5917661,,1000,1,560,1845
8,13,2,2,3,10,1352391,4633846,,3346,1,561,1846
1,6,2,8,7,17,787538,2002726,,2000,1,562,1847
1,6,2,5,7,17,787538,2002726,,2000,1,562,1848
10,13,2,9,2,10,836893,4122644,,2106.25,1,563,1849
10,13,2,5,2,10,836893,4122644,,2106.25,1,563,1850
4,7,2,8,17,19,4493514,5132272.37,,2760,1,337,1851
5,10,2,5,3,20,792164,4568819,,5420.11,1,564,1852
5,10,2,2,3,20,792164,4568819,,5420.11,1,564,1853
9,16,2,12,20,51,11465498,29035667,,30925.6,1,299,1854
0,0,2,3,5,5,755946,755946,,1444.5,1,441,1855
1,2,2,12,6,6,1727182,1727182,,500,1,126,1856
1,2,2,11,6,6,1727182,1727182,,500,1,126,1857
4,7,2,11,3,10,1856000,4554503,,3100,1,524,1858
1,6,2,11,2,17,154000,2002726,,2000,1,565,1859
1,6,2,2,2,17,154000,2002726,,2000,1,565,1860
0,1,2,21,4,4,1386620,1386620,,876.1,1,566,1861
6,10,2,2,1,13,285950,2482885,,2000,1,567,1862
6,10,2,17,1,13,285950,2482885,,2000,1,567,1863
1,6,2,3,2,17,154000,2002726,,2000,1,565,1864
