adj_type_group_id,adj_type_id,allocation_bucket_id,company_id,compensafe_amt,compensafe_bps,compensafe_bucket_id,compensafe_event_date,compensafe_event_id,cra_net_amt,cra_paid_amt,cra_traded_amt,department_id,employee_id,inclusion_reason_id,insert_user_id,inserted_at,loan_id,net_spec_amt,payroll_reg_earnings_bom_amt,product_id,rent_bom_amt,reporting_period_id,source_row_hash,spec_bulk_adj_amt,spec_paid_amt,spec_traded_amt,state_id,vp_id
1,7,1,2,,-0.0042,1,2021-03-31,1617,745.397555,0,745.397555,3,694,1,1,,374,-1071,,7,1700,1,1b55539e668ad937f205a6e1f4b29fadc6aeb355,0,-1071,0,17,79
10,25,2,2,,4.085,1,2021-03-31,1618,745.397555,0,745.397555,2,695,1,1,,374,-1071,,7,1700,1,6cc8a58fe6c3d57fb5fce1fb5b4ee7d4fc524136,0,-1071,0,17,79
1,1,1,2,,-0.1498,1,2017-07-28,1619,,,,4,696,1,1,,375,,,3,,1,b4c89527f7b902354666db1ce2c5d1ae41b53e3f,,,,5,311
1,7,1,2,,-0.0576,1,2017-07-28,1620,,,,1,697,1,1,,375,,,3,,1,a969111e6b9aceb82eb2027b99681ff23dd7fcc6,,,,5,311
7,19,6,2,,-0.7501,2,2017-07-28,1621,,,,15,698,1,1,,376,,,9,15531.8,1,fa173fcf5858fa3e27d5a57860b54970e22e93f7,,,,20,262
6,10,7,2,,-100,2,2017-07-28,1622,,,,2,428,1,1,,376,,,9,15531.8,1,cde7c9277278d3e2cedfd06afd9e980b22215d25,,,,20,262
9,23,9,2,,-2.9167,1,2012-02-01,1623,0,0,0,4,195,1,1,,377,0,,15,1583.33,1,3a009e7c23636952b04c92280150246bd9b9e83a,0,0,0,23,395
7,19,3,2,,-2,2,2012-02-01,1624,0,0,0,23,699,1,1,,378,,,7,,1,97261a970637c4c158aa8f1084e07547c652c5bf,,-990,2776.640625,34,396
1,3,1,2,,-2.7495,1,2012-02-01,1625,0,0,0,5,168,1,1,,378,,,7,,1,498161a5a051500afa7d95e16e116116e2ac5967,,-990,2776.640625,34,396
1,3,1,2,,-0.19,1,2012-02-01,1626,0,0,0,5,684,1,1,,378,,,7,,1,f4e02fcb1caa56748833db7189618e7f56e0cf99,,-990,2776.640625,34,396
1,1,1,2,,-0.813,1,2012-02-01,1627,0,0,0,7,700,1,1,,378,,,7,,1,1cc7e5a510780b33de83466ed39f6c79c7079e30,,-990,2776.640625,34,396
5,24,5,2,,-26.3736,1,2012-02-01,1628,0,0,0,2,114,1,1,,379,,,1,35096.88,1,91eecfc1c1b3c87c1bfa6b81cc2e23af52cf25ec,,0,3287.148438,34,174
1,1,1,2,,-7.7308,1,2012-02-01,1629,0,0,0,1,49,1,1,,379,,,1,35096.88,1,8bcaf7add49053e8e413cee0028ddd7e12cdb038,,0,3287.148438,34,174
1,7,1,2,,-0.0311,1,2012-02-01,1630,0,0,0,2,701,1,1,,379,,,1,35096.88,1,f1e368d984d7d7319b07034f99287c092034b683,,0,3287.148438,34,174
1,3,1,2,,-0.6588,1,2012-02-01,1631,0,0,0,1,702,1,1,,379,,,1,35096.88,1,71110d1a110e61f8455fca72aa1feb7f6b0da609,,0,3287.148438,34,174
1,3,1,2,,-0.1316,1,2012-02-01,1632,0,0,0,4,703,1,1,,379,,,1,35096.88,1,5bb25b8de9bb0a79921968bf33675ffa292413fb,,0,3287.148438,34,174
1,1,1,2,,-9.98,1,2012-02-01,1633,,,,4,704,1,1,,380,,,5,35096.88,1,413b43e42faeca61af963221a8197adc96d534dd,,,,34,397
1,3,1,2,,-0.4393,1,2024-03-21,1634,,,,1,49,1,1,,380,,,5,35096.88,1,da0be3dcd04264a76c1073d5ae7b1db2315c0589,,,,34,397
1,3,1,2,,-1.845,1,2024-09-27,1635,,,,7,179,1,1,,381,,,5,3483.24,1,ed4dadbba2d4b80c49cf973f257578e3b3a5e967,,,,16,398
5,30,5,2,,-2.2938,1,2024-09-27,1636,,,,2,705,1,1,,381,,,5,3483.24,1,5cc0ce16a473a906e1061d4d72cbf5643093f551,,,,16,398
5,30,5,2,,-0.1561,1,2021-04-30,1637,,,,2,705,1,1,,381,,,5,3483.24,1,b1200d416e56777cf4437ef36a1293e0bc3a68c3,,,,16,398
5,24,5,2,,-3.2985,1,2024-03-21,1638,,,,2,705,1,1,,381,,,5,3483.24,1,122964f62438dbcaa4ad49b0e9d0d6ee7040aff4,,,,16,398
5,30,5,2,,-0.1224,1,2024-03-21,1639,,,,2,705,1,1,,381,,,5,3483.24,1,e070fa49d2e517f46c8503ac4a7a204ba7021614,,,,16,398
5,24,5,2,,,1,2024-03-21,1640,0,0,0,2,706,1,1,,382,,,1,,1,35e3a03dc5cc879a9045e17681848e98b9ebfd11,,-326.1625,0,13,399
9,23,9,2,,-0.5238,1,2022-05-27,1641,,,,4,707,1,1,,383,,,5,11087.45,1,8a34be3461d16b9987ef2fc27a2ee8822ce6baa5,,,,33,373
3,12,3,2,,-1.8599,2,2021-04-30,1642,,,,1,708,1,1,,383,,,5,11087.45,1,43c7d897c0ad18e305966db7d1a7c3d9e4127579,,,,33,373
1,7,1,2,,-0.2081,1,2021-04-30,1643,,,,2,709,1,1,,383,,,5,11087.45,1,ca87a8e063af557c173c8477f84c49632f547bea,,,,33,373
3,12,3,2,,-2,2,2021-04-30,1644,,,,5,227,1,1,,383,,,5,11087.45,1,85eead3c755ca671f8e27b238b773a8dbcc2358e,,,,33,373
3,62,2,2,,42.1662,1,2021-04-30,1645,,,,2,710,1,1,,384,,,9,,1,69db3e0a50bfc03e652aeb728ac9e73b187d3238,,,,21,400
6,10,7,2,,-125.0002,2,2022-05-27,1646,,,,2,710,1,1,,384,,,9,,1,2f9fa82add9a8047e7295de77e0c7cefbd876cbc,,,,21,400
6,63,7,2,,-50,2,2024-02-29,1647,,,,2,711,,1,,385,,,68,-3427.9,1,5fbef503c9a5f81fd86e268874ceb9a4ba08ee0a,,,,9,401
5,16,5,2,,-0.2668,1,2024-02-29,1648,0,0,0,2,712,1,1,,386,543.867188,,7,4000,1,a134b8f21dc12fb6009e354c2c2bc3d153f6c701,543.867188,0,406.98,16,402
8,21,2,2,,-2.3813,1,2024-02-29,1649,0,0,0,2,712,1,1,,386,543.867188,,7,4000,1,25cea8d6f5d600a270d26139c0727be310397db6,543.867188,0,406.98,16,402
1,3,1,2,,-0.0284,1,2024-02-29,1650,0,0,0,1,713,1,1,,386,543.867188,,7,4000,1,8285bc92eb9a6b4aece395aba79d7210445c79c8,543.867188,0,406.98,16,402
4,5,3,2,,-1.8674,2,2024-02-29,1651,0,0,0,1,713,1,1,,386,543.867188,,7,4000,1,b9eef4b13bb6942edc796b43312a9328b6f3c80b,543.867188,0,406.98,16,402
1,7,1,2,,-1.0197,1,2018-03-12,1652,0,0,0,3,299,1,1,,387,-957,,7,2450,1,facb1ddd943f9e4f56c9975f586a7bb6a72b21fc,0,-957,937.96875,13,403
7,19,6,2,,-0.6266,2,2018-03-12,1653,0,0,0,10,213,1,1,,388,320,,7,30925.6,1,c4492438f6a5fae31b4a729b5ba09aad3309874f,320,0,-1387.52,16,59
1,3,1,2,,-0.3249,1,2018-03-12,1654,0,0,0,1,477,1,1,,388,320,,7,30925.6,1,0e16b5ea26c3bee01ef52cccc140a26e6849b9d9,320,0,-1387.52,16,59
10,36,2,1,,,1,2018-03-12,1655,,,,2,714,,1,,109,,,,223.25,1,ee9f4ff033d0c2d34dfdf7571f11009dd060f01a,,,,,404
2,2,2,1,,,1,2012-02-01,1656,,,,2,231,,1,,109,,,,169.86,1,f227940c1c802713ae0a9fcc322fe35210a030d8,,,,,101
10,36,2,1,,,1,2012-02-01,1657,,,,2,410,,1,,109,,,,613.64,1,d853dba28ad5470664e6ec3ad241f54290d14a25,,,,,298
5,24,5,1,,,1,2012-02-01,1658,,,,2,289,,1,,109,,,,861.12,1,fe3767162bee02420a908fb1731cd8d393dbddbb,,,,,323
8,21,2,1,,,1,2012-02-01,1659,,,,2,715,,1,,109,,,,2753,1,13462bf509dbf396a667812f606b78db1fb05cf6,,,,,405
5,24,5,1,,,1,2012-02-01,1660,,,,2,716,,1,,109,,,,,1,41a618a6c795668f626442b4d5dcca06f3df9add,,,,,406
1,7,1,1,,,1,2012-02-01,1661,,,,2,716,,1,,109,,,,,1,a108c37c8eb25eadcc0116fd85c448e177da54b8,,,,,406
5,32,5,1,,,1,2022-01-31,1662,,,,2,238,,1,,109,,,,340.82,1,4cd0638d7f33947a526ec62a31248efaabff9f2e,,,,,109
3,12,2,1,,,1,2014-11-17,1663,,,,19,717,,1,,109,,,,,1,8a5d9dc6d0605979ad40e14f0c5139d17d7749aa,,,,,407
2,11,2,1,,,1,2014-11-17,1664,,,,2,351,,1,,109,,,,165.65,1,8bc7fb9880165b83525801e35d12872c5e2ea130,,,,,408
1,1,1,1,,,1,2014-11-17,1665,,,,2,718,,1,,109,,,,5965.01,1,d581a33abc8c5de3cf18024d856b474b9985cbc5,,,,,409
1,7,1,1,,,1,2012-02-01,1666,,,,2,719,,1,,109,,,,,1,4bf6a1c64142768e3e969a6bb11a393e009c660e,,,,,410
1,7,1,1,,,1,2012-02-01,1667,,,,2,136,,1,,109,,,,,1,2c6b782367326fcc07d8223272dcd8559e8cd01c,,,,,108
1,17,1,1,,,1,2012-02-01,1668,,,,2,136,,1,,109,,,,,1,1b7cb1d28c91a5751c0c0c28309ffa70fa3be6f7,,,,,108
1,3,1,1,,,1,2012-02-01,1669,,,,2,238,,1,,109,,,,766.43,1,b60beadff03cfa11ba7c1e9698856e6948bb72a6,,,,,109
8,22,2,1,,,1,2010-09-01,1670,,,,2,238,,1,,109,,,,766.43,1,55b50bddf8e02073ea9d3f85d8fedb757bfb9868,,,,,109
5,64,5,1,,,1,2010-09-01,1671,,,,2,239,,1,,109,,,,90.96,1,70fc9d5856edb2ce2d177f83d3689716f75a1ff8,,,,,110
5,24,5,1,,,1,2018-07-24,1672,,,,2,720,,1,,109,,,,,1,25e65e7c49c57e8e11074fb19e66b6b930046686,,,,,411
1,17,1,1,,,1,2018-07-24,1673,,,,2,721,,1,,109,,,,268.38,1,53ea39995cd481eb34e6f0d1d3db1308b48ff6e9,,,,,412
1,7,1,1,,,1,2014-11-17,1674,,,,2,244,,1,,109,,,,,1,2c7954372e53f9b1214a306b9c89c2759c34b2af,,,,,116
1,17,1,1,,,1,2008-09-22,1675,,,,2,93,,1,,109,,,,,1,9f60463659e18aa2111554873029cd3da5962e8a,,,,,119
5,6,5,1,,,1,2008-09-22,1676,,,,2,722,,1,,109,,,,550,1,aa6b1533391860db4cc86e24b05f7a49e177f98a,,,,,413
1,3,1,1,,,1,2008-09-22,1677,,,,2,648,,1,,109,,,,389.89,1,c99a4ae2b5a3009dbbf6dbf6cc69771c33029da6,,,,,414
5,24,5,1,,,1,2018-02-28,1678,,,,2,723,,1,,109,,,,,1,f85d6dbee5cea9ad93dbbb4a4213d489bc0efe1d,,,,,415
1,1,1,1,,,1,2008-09-22,1679,,,,2,723,,1,,109,,,,,1,66e3b2397f3dc3e1c99e841dd4f88f0477ce623f,,,,,415
10,36,2,1,,,1,2008-09-22,1680,,,,2,247,,1,,109,,,,3038.14,1,4426f53dc17f1f7bcb0c8965a462fe4b68d6acb9,,,,,120
1,7,1,1,,,1,2013-04-29,1681,,,,2,724,,1,,109,,,,,1,9eeb92fb77a3f6154e4d3671961f7808deb6393d,,,,,416
4,5,2,1,,,1,2013-04-29,1682,,,,2,167,,1,,109,,,,1800,1,900b72c112cbe8444e1a695e0982ebf282460fbe,,,,,417
5,28,5,1,,,1,2013-04-29,1683,,,,2,372,,1,,109,,,,,1,f3e02b57d850adb0a443788feee1a8b359321ba9,,,,,418
1,1,1,1,,,1,2013-04-29,1684,,,,2,725,,1,,109,,,,700,1,170914d6310059040e82c165c89b988cc18cb206,,,,,419
5,24,5,1,,,1,2013-04-29,1685,,,,2,725,,1,,109,,,,700,1,55de609d72094d5ea11b38775be8f372e69f5ab4,,,,,419
4,5,2,1,,,1,2011-04-06,1686,,,,2,584,,1,,109,,,,1800,1,bc77da5e964f33bafc064b2a7e7c6d7bb9db8572,,,,,352
1,7,1,1,,,1,2017-11-20,1687,,,,19,726,,1,,109,,,,,1,a5bdad02051aaa230f152aee3248e5d936153d3f,,,,,420
1,7,1,1,,,1,2017-11-20,1688,,,,1,302,,1,,109,,,,,1,594b882c10df4805b2b9db8b4c8db582ddc14c90,,,,,75
1,1,1,1,,,1,2017-11-20,1689,,,,1,302,,1,,109,,,,,1,3426cf316c69a96f88ee0c28aed372af78f42687,,,,,75
1,17,1,1,,,1,2017-11-20,1690,,,,2,727,,1,,109,,,,,1,013a7c97997d639218905c811904fe3223f3d097,,,,,69
5,24,5,1,,,1,2017-11-20,1691,,,,1,20,,1,,109,,,,,1,95381598c5a92c6d04cf79b2bb18af3488cf11c3,,,,,44
5,24,5,1,,,1,2023-07-17,1692,,,,2,431,,1,,109,,,,383.5,1,828d2ee8248f3226a7aec5fe30f643575f217929,,,,,268
1,17,1,1,,,1,2023-03-27,1693,,,,2,674,,1,,109,,,,,1,97ed0b44ff7418434765564104302bf69f275ffe,,,,,421
5,24,5,1,,,1,2023-03-27,1694,,,,2,238,,1,,109,,,,267.66,1,9487b981393588c7632cc00c305cd3047a65cef2,,,,,109
1,1,1,1,,,1,2022-06-30,1695,,,,2,611,,1,,109,,,,267.99,1,5d767f7105e606af9b23ad4665a4aa139230f2d6,,,,,88
1,1,1,1,,,1,2017-08-07,1696,,,,2,417,,1,,109,,,,787.21,1,136c5ddc049f443bd44a20421f7d147a135d75ed,,,,,243
1,1,1,1,,,1,2017-08-07,1697,,,,2,417,,1,,109,,,,787.21,1,a8f432f738651a28f259be0556b40ac9eb1b541f,,,,,243
5,24,5,1,,,1,2017-08-07,1698,,,,2,417,,1,,109,,,,787.21,1,c76ff2b1c3e520af0965bf07c95643a34b37c17b,,,,,243
1,3,1,1,,,1,2017-08-07,1699,,,,2,728,,1,,109,,,,138.19,1,93495d649d672cb124fee28bbc36e388217de75d,,,,,422
1,7,1,1,,,1,2021-08-23,1700,,,,2,729,,1,,109,,,,261.34,1,d1f831a737d72e63c9a76ffb1b4993a1c6ab40fa,,,,,423
1,7,1,1,,,1,2021-08-23,1701,,,,2,730,,1,,109,,,,205.41,1,38b63546e53b260703b50d192ec7bf16918006f7,,,,,424
5,24,5,1,,,1,2021-08-23,1702,,,,2,17,,1,,109,,,,18593.41,1,9730bd94b81458a7dab5640f677227d82ea72d95,,,,,425
5,6,5,1,,,1,2022-12-05,1703,,,,2,731,,1,,109,,,,,1,34e846ddd845e2caced8d3cd4a124dc6c4aad398,,,,,426
1,17,1,1,,,1,2022-12-05,1704,,,,2,732,,1,,109,,,,417.58,1,31839f3ef60942c0d5c67f7eb90be67e854a92a4,,,,,427
1,1,1,1,,,1,2022-12-05,1705,,,,2,689,,1,,109,,,,890.95,1,4fd4fc9056c51c2b827c3f4d2e98d866f3c4b111,,,,,428
4,5,2,2,,0.6373,1,2022-12-05,1706,0,0,0,2,221,1,1,,108,0,,32,6850,1,0cf9e1d6bd2e266ea74e538fb844688988c313c5,0,0,-854.92,17,99
5,28,5,2,,-0.1257,1,2022-11-07,1707,0,0,0,2,221,1,1,,108,0,,32,6850,1,f8ca738e22ae0a426f3d95a48f871796f8a5c370,0,0,-854.92,17,99
1,3,1,2,,-0.2246,1,2022-11-07,1708,0,0,0,11,627,1,1,,108,0,,32,6850,1,14c3618b0547aca0167d36947ec53861c1d130a6,0,0,-854.92,17,99
1,3,1,2,,-0.0669,1,2022-11-07,1709,0,0,0,1,733,1,1,,108,0,,32,6850,1,1c440928d3b6b02e9b709207b1c1057b37932e2d,0,0,-854.92,17,99
4,5,3,2,,-1.8657,2,2023-08-21,1710,0,0,0,5,734,1,1,,108,0,,32,6850,1,45de535ca7fcfbcd58e5c7165897a8accad8a4f8,0,0,-854.92,17,99
1,1,1,2,,-0.1973,1,2023-08-21,1711,0,0,0,1,577,1,1,,108,0,,32,6850,1,3652cf8ea9ed86a7b72ed383361d85abf370d547,0,0,-854.92,17,99
1,7,1,2,,-0.0659,1,2023-08-21,1712,0,0,0,3,667,1,1,,108,0,,32,6850,1,58559e6881306895f33bc71736ecbb91e61eb11b,0,0,-854.92,17,99
1,3,1,2,,-0.0073,1,2023-08-21,1713,0,0,0,1,735,1,1,,108,0,,32,6850,1,6bf8dd683e931df8099ad396f3e2efc38a8ec9a4,0,0,-854.92,17,99
1,1,1,2,,-153.234,1,2020-02-14,1714,,,,1,156,1,1,,301,,,11,17191.12,1,7717d1f69042abe60b37d0e6344baca78f55095f,,,,21,309
1,1,1,2,,-0.1229,1,2020-02-14,1715,0,0,0,4,555,1,1,,302,,,59,2492.36,1,b9cbc588dea861c04bddc60efaf8cebdc6cfe31a,,0,0,7,362
7,19,6,2,,-0.2684,2,2018-05-31,1716,0,0,0,12,87,1,1,,302,,,59,2492.36,1,030683cf549bb6ad31d9840cb2337fb4d898eee7,,0,0,7,362
5,6,5,2,,-0.1272,1,2018-05-31,1717,0,0,0,2,625,1,1,,303,,,17,5254.4,1,f664543aad8e3a92e32bc0bde0e10dcfe5953322,,-800.85,0,33,363
5,24,5,2,,-2.7959,1,2023-08-21,1718,0,0,0,2,625,1,1,,303,,,17,5254.4,1,31ffde9fced2db37b63d1a50bc79d660d8d0326f,,-800.85,0,33,363
1,3,1,2,,-0.0463,1,2022-11-07,1719,0,0,0,3,631,1,1,,303,,,17,5254.4,1,eb45fd747c00530a0bea80ffb83957180a655533,,-800.85,0,33,363
1,7,1,2,,-5.6949,1,2022-11-07,1720,,,,22,607,1,1,,304,,,60,5254.4,1,1089d977fdb861f8c41633c31f5ba3efc7af8c50,,,,18,364
1,3,1,2,,-0.0016,1,2022-12-05,1721,0,0,0,4,200,1,1,,164,651.9375,,1,8864.06,1,d00edd929d1def66879c3d6f808f15ebd0fde88e,651.9375,0,817.7904,17,286
1,1,1,2,,-0.1122,1,2022-12-05,1722,0,0,0,8,359,1,1,,164,651.9375,,1,8864.06,1,5f70bdadadf846f4fc555282622e870094b32472,651.9375,0,817.7904,17,286
1,7,1,2,,-0.0008,1,2023-08-21,1723,0,0,0,2,668,1,1,,164,651.9375,,1,8864.06,1,6e2da287c0178299798dd6c31f31c77b8568dc39,651.9375,0,817.7904,17,286
4,5,4,2,,15.0001,2,2023-08-21,1724,0,0,0,9,218,1,1,,165,-1349.98875,,7,6291.45,1,ee2e411293f0c9503dbd65516634834935ddc5ee,0,-1349.98875,2240.606328,13,287
10,39,2,2,,11.9049,1,2024-02-29,1725,0,0,0,9,218,1,1,,165,-1349.98875,,7,6291.45,1,5d255fbfc99bf727b7e84020ddd709fa987879d2,0,-1349.98875,2240.606328,13,287
1,1,1,2,,-11.7481,1,2018-05-31,1726,0,0,0,2,736,1,1,,165,-1349.98875,,7,6291.45,1,c0397132b83edba41c26c82a690eacb89cc765ff,0,-1349.98875,2240.606328,13,287
1,1,1,2,,-0.2313,1,2018-05-31,1727,0,0,0,5,639,1,1,,166,0,,15,689,1,7b24793874033b084f6725d958927d3078127b8c,0,0,0,9,288
1,1,1,2,,-3.2759,1,2019-01-23,1728,0,0,0,3,438,1,1,,167,0,,7,6291.45,1,8dc86e86d2571e95b673901f17b15c341369ad33,0,0,2336.369141,13,289
7,19,6,2,,-0.3196,2,2019-01-23,1729,0,0,0,10,327,1,1,,168,0,,7,4324.8,1,87652f626a3522d67053c045145ed250bb5a12ea,0,0,0,21,290
4,5,4,2,,12.6053,2,2024-02-29,1730,0,0,0,2,450,1,1,,168,0,,7,4324.8,1,1592c625c8a30731b742c9345fdcffc47a365fde,0,0,0,21,290
8,22,2,2,,1.4145,1,2024-02-29,1731,0,0,0,2,450,1,1,,168,0,,7,4324.8,1,825023ada7823cc4a739d9ee7f29d35899bb9fb3,0,0,0,21,290
1,1,1,2,,-0.0862,1,2024-07-22,1732,0,0,0,1,492,1,1,,168,0,,7,4324.8,1,ff230e224e0c840266e44b7dc897868459ea3361,0,0,0,21,290
1,3,1,2,,-0.0099,1,2024-07-22,1733,0,0,0,11,454,1,1,,169,545.625,,7,9637.62,1,3120752ee8dbf1414b0917f224a26dedeee9cc58,545.625,0,436.5,39,291
1,7,1,2,,-0.0008,1,2024-07-22,1734,0,0,0,2,316,1,1,,169,545.625,,7,9637.62,1,44a407ba5ed39faf03b89d206ccf591cb92d0915,545.625,0,436.5,39,291
6,10,7,2,,-5,2,2024-07-22,1735,0,0,0,2,455,1,1,,169,545.625,,7,9637.62,1,b5f4750edd957781b6b23baa15f6bbfc3acd6b01,545.625,0,436.5,39,291
9,23,9,2,,-2.8116,1,2024-07-22,1736,0,0,0,11,737,1,1,,169,545.625,,7,9637.62,1,b1291cfaace2ab4ce1a3c4e606b71cff511a2d1a,545.625,0,436.5,39,291
6,10,7,2,,-90,2,2023-08-21,1737,0,0,0,2,456,1,1,,170,0,,15,9395.17,1,2b05f77507dd38262994173b1e85a400d0fe47e2,0,0,0,19,12
1,7,1,2,,-0.0007,1,2023-08-21,1738,0,0,0,2,727,1,1,,171,0,,1,-3427.9,1,6342a4f3cc6d25788c98457c68d470147e434ff3,0,0,0,13,292
3,13,3,2,,-3.4014,2,2023-08-21,1739,0,0,0,8,458,1,1,,171,0,,1,-3427.9,1,b49ea3aead56cbac9ee58bf4b8cd2b4de1fe23ab,0,0,0,13,292
1,7,1,2,,-0.0295,1,2024-05-09,1740,0,0,0,14,205,1,1,,171,0,,1,-3427.9,1,82c3710d2ef86aa54ba75f03c3dd6ba6d5f7f249,0,0,0,13,292
1,1,1,2,,-3.1711,1,2024-05-09,1741,0,0,0,13,206,1,1,,171,0,,1,-3427.9,1,98c259f08efda29a071df851cff6f2686ce41196,0,0,0,13,292
2,11,2,2,,0.0037,1,2024-06-13,1742,,,,2,461,3,1,,172,,,40,1000,1,a19a32edbc1e53e8cc9eea978b00c6f36534a46a,,,,39,293
1,3,1,2,,-0.093,1,2019-01-23,1743,0,0,0,3,32,1,1,,173,-875,,7,13891.21,1,d045eef58f8cef28d547994f1f4ddc2595bb4056,0,-875,1706.25,13,294
1,1,1,2,,-0.3527,1,2019-01-23,1744,0,0,0,5,738,1,1,,174,-951.2,,17,6122.27,1,ff0d2f0359ee883d9a5bd76f6036fb73699779ca,0,-951.2,2568.24,13,295
1,1,1,2,,-5.0989,1,2019-01-23,1745,0,0,0,3,108,1,1,,174,-951.2,,17,6122.27,1,f61a7cf3f5880e6a647069bf48ae53634f690d29,0,-951.2,2568.24,13,295
7,19,6,2,,-0.9938,2,2019-01-23,1746,0,0,0,10,327,1,1,,176,-1535.625,,7,9620.21,1,b07b71791f1baa0d3eb412926a3e8f58cb49bac0,0,-1535.625,438.75,15,296
8,22,2,2,,19.117,1,2019-01-23,1747,0,0,0,2,144,1,1,,177,,,7,17191.12,1,5ae977591ad998f3828cd04f35a828051abbabba,,0,2023.125,21,61
1,1,1,2,,-25.1832,1,2012-02-01,1748,0,0,0,11,739,1,1,,177,,,7,17191.12,1,7f36e94de03e209f25db7d549c61a0cbfc9aa28b,,0,2023.125,21,61
1,7,1,2,,-0.0829,1,2012-02-01,1749,0,0,0,1,328,1,1,,177,,,7,17191.12,1,258d71f4f6d0ab4b6efb01d02dcc51f12854d40d,,0,2023.125,21,61
1,7,1,2,,-0.0049,1,2012-02-01,1750,0,0,0,1,180,1,1,,177,,,7,17191.12,1,c56efaa00578e540c32eddcc8b5adeb22e27c0a7,,0,2023.125,21,61
1,7,1,2,,-1.5615,1,2012-02-01,1751,,,,13,320,1,1,,178,,,41,31322.95,1,714407d3381936115e44facb4cd6be3dcf54cdb5,,,,16,64
1,7,1,2,,-0.6109,1,2012-02-01,1752,0,0,0,7,740,1,1,,179,0,,13,1350.17,1,6ce6deed68916fb575385745229abb0957a7d670,0,0,0,10,297
1,1,1,2,,-13.6259,1,2012-02-01,1753,0,0,0,7,740,1,1,,179,0,,13,1350.17,1,efc3602a0064c7d529460c5b15ec551af1d8dc3e,0,0,0,10,297
3,12,6,1,,-1,2,2021-01-04,1754,0,0,0,2,392,1,1,,28,-648,,7,234.42,1,bb5173e3e1dd80f0d1a322069ea6b35b916202d1,0,-648,1999.6875,15,28
1,7,1,1,,-0.1004,1,2021-01-04,1755,0,0,0,3,36,1,1,,28,-648,,7,234.42,1,776f70957d13066493e08afe77c75f64b341b428,0,-648,1999.6875,15,28
1,1,1,1,,-7.1076,1,2021-01-04,1756,1454.6875,0,1454.6875,8,741,1,1,,29,-814.625,,1,917.42,1,fbf9853268bbed9aa8eadfe53644c187168dd65b,0,-814.625,1521.7195,16,29
1,3,1,1,,-0.0184,1,2010-07-13,1757,1454.6875,0,1454.6875,4,67,1,1,,29,-814.625,,1,917.42,1,1ac55d821fcd6743a06020f9c6a5a65b0b3084e1,0,-814.625,1521.7195,16,29
2,2,2,1,,1.9644,1,2010-07-13,1758,0,0,0,2,615,1,1,,30,0,,7,4548.9,1,fbd982dd0dc1879a231cafe9124ab7a548e3a1fe,0,0,0,17,30
1,7,1,2,,-0.0003,1,2022-02-02,1759,0,0,0,2,742,1,1,,388,320,,7,30925.6,1,ec710a3230ecc705b82cd55426e8018dc71715e9,320,0,-1387.52,16,59
5,6,5,2,,-0.0419,1,2021-06-16,1760,0,0,0,2,524,1,1,,389,-4841,,7,6543.12,1,96f29f1ddc665f255e8072fad4105448215bed00,0,-4841,7431.691406,3,320
1,7,1,2,,-0.1601,1,2024-06-28,1761,0,0,0,3,566,1,1,,390,0,,7,5800,1,536e898789d8fae393ff72710ca54b887d980a2e,0,0,0,13,393
3,12,3,2,,-0.3033,2,2024-06-28,1762,0,0,0,11,119,1,1,,390,0,,7,5800,1,0a20b069ff7875ec00ddb7a730b1d25d96f7f678,0,0,0,13,393
5,15,5,1,,-0.6821,1,2024-06-28,1763,0,0,0,2,615,1,1,,30,0,,7,4548.9,1,1182e27e0dd019e338ee06525aba03d24ef03275,0,0,0,17,30
1,1,1,1,,-0.1054,1,2024-06-28,1764,0,0,0,2,541,1,1,,31,3676.401406,,8,107.25,1,9d6560abc2f7d2d0a30c815aeb8b4ee574cacb88,3676.401406,0,303.5996,4,31
1,7,1,1,,-0.0505,1,2011-05-02,1765,0,0,0,4,549,1,1,,391,0,,32,417.58,1,f42a832ee31ec557c5e6c293db05de618d626fbb,0,0,0,32,174
1,7,1,1,,-0.1865,1,2011-05-02,1766,0,0,0,8,743,1,1,,391,0,,32,417.58,1,f555e79be2ca8fb6c94c8b018dbe221dd3c3e0ce,0,0,0,32,174
5,54,5,2,,-0.8233,1,2024-04-24,1767,0,0,0,2,686,1,1,,390,0,,7,5800,1,b527aa1b20d515c333aa3af8cc54df898d5d451a,0,0,0,13,393
1,3,1,2,,-0.1541,1,2024-04-24,1768,0,0,0,4,536,1,1,,392,805.815,,8,8480.05,1,f7357dd725e30168a01107df76a8861e13944f8c,1343.025,-537.21,286.512,25,321
1,3,1,2,,-0.0177,1,2024-04-24,1769,0,0,0,7,744,1,1,,392,805.815,,8,8480.05,1,807b9ba3f29f2828d13f299a74b912f50a064ca8,1343.025,-537.21,286.512,25,321
7,19,6,2,,-2.0995,2,2010-07-13,1770,0,0,0,10,508,1,1,,393,0,,7,4653.83,1,7d6937d786ad49f5bb629a89db3aead2ce263ec3,0,0,424.804688,17,365
1,3,1,2,,-0.2457,1,2010-07-13,1771,0,0,0,11,745,1,1,,393,0,,7,4653.83,1,ed841ef103d26348f44ebe53a6d81fff3b16a884,0,0,424.804688,17,365
1,7,1,2,,-0.0573,1,2009-06-25,1772,0,0,0,11,182,1,1,,393,0,,7,4653.83,1,78e1adabb9a3aeccd4c338edc5e6b8b378c3e95f,0,0,424.804688,17,365
