detected_at,dq_issue_id,issue_detail,issue_type,severity,source_business_key,source_table_name
2026-02-22 22:02:44,1750,funded_volume_in_cost_center: 16915354.25 vs 10224398.0 (source_row=4479),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 316, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1751,funded_units_by_vp: 6.0 vs 0.0 (source_row=4479),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 316, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1752,company_id: 1 vs 2 (source_row=4480),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1753,funded_units_in_cost_center: 2.0 vs 37.0 (source_row=4480),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1754,funded_volume_in_cost_center: 1312774.0 vs 10224398.0 (source_row=4480),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1755,company_id: 1 vs 2 (source_row=4481),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1756,funded_units_in_cost_center: 2.0 vs 24.0 (source_row=4481),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1757,funded_volume_in_cost_center: 1312774.0 vs 12464281.0 (source_row=4481),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1758,company_id: 1 vs 2 (source_row=4482),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1759,funded_units_in_cost_center: 2.0 vs 24.0 (source_row=4482),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1760,funded_volume_in_cost_center: 1312774.0 vs 12464281.0 (source_row=4482),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1761,company_id: 1 vs 2 (source_row=4483),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1762,funded_units_in_cost_center: 2.0 vs 33.0 (source_row=4483),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1763,funded_volume_in_cost_center: 1312774.0 vs 10073187.0 (source_row=4483),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1764,active_sales_hc: 17.0 vs 14.0 (source_row=4483),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 182, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1765,active_non_producing_sales_hc: 9.0 vs 6.0 (source_row=4483),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 182, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1766,funded_units_in_cost_center: 38.0 vs 33.0 (source_row=4483),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 182, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1767,funded_volume_in_cost_center: 10265552.0 vs 10073187.0 (source_row=4483),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 182, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1768,funded_units_by_vp: 8.0 vs 0.0 (source_row=4483),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 182, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1769,rent_bom_amt: 13891.21 vs 3118.46 (source_row=4483),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 182, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1770,company_id: 1 vs 2 (source_row=4484),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1771,funded_units_in_cost_center: 2.0 vs 11.0 (source_row=4484),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1772,funded_volume_in_cost_center: 1312774.0 vs 5814786.0 (source_row=4484),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1773,active_sales_hc: 10.0 vs 15.0 (source_row=4484),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 304, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1774,active_non_producing_sales_hc: 6.0 vs 11.0 (source_row=4484),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 304, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1775,funded_units_in_cost_center: 21.0 vs 11.0 (source_row=4484),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 304, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1776,funded_volume_in_cost_center: 9728193.0 vs 5814786.0 (source_row=4484),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 304, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1777,funded_units_by_vp: 1.0 vs 0.0 (source_row=4484),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 304, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1778,rent_bom_amt: 9637.62 vs 11533.64 (source_row=4484),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 304, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1779,company_id: 1 vs 2 (source_row=4485),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1780,funded_units_in_cost_center: 2.0 vs 3.0 (source_row=4485),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1781,funded_volume_in_cost_center: 1312774.0 vs 1101000.0 (source_row=4485),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1782,company_id: 1 vs 2 (source_row=4486),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1783,funded_units_in_cost_center: 2.0 vs 97.0 (source_row=4486),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1784,funded_volume_in_cost_center: 1312774.0 vs 24831632.51 (source_row=4486),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1785,company_id: 1 vs 2 (source_row=4487),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1786,funded_units_in_cost_center: 2.0 vs 0.0 (source_row=4487),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1787,company_id: 1 vs 2 (source_row=4488),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1788,funded_units_in_cost_center: 2.0 vs 3.0 (source_row=4488),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1789,funded_volume_in_cost_center: 1312774.0 vs 1101000.0 (source_row=4488),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1790,company_id: 1 vs 2 (source_row=4489),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1791,funded_units_in_cost_center: 2.0 vs 3.0 (source_row=4489),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1792,funded_volume_in_cost_center: 1312774.0 vs 1101000.0 (source_row=4489),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1793,company_id: 1 vs 2 (source_row=4490),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1794,funded_units_in_cost_center: 2.0 vs 0.0 (source_row=4490),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1795,company_id: 1 vs 2 (source_row=4491),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1796,funded_units_in_cost_center: 2.0 vs 9.0 (source_row=4491),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1797,funded_volume_in_cost_center: 1312774.0 vs 3116436.0 (source_row=4491),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1798,company_id: 1 vs 2 (source_row=4492),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1799,funded_units_in_cost_center: 2.0 vs 9.0 (source_row=4492),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1800,funded_volume_in_cost_center: 1312774.0 vs 3116436.0 (source_row=4492),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1801,company_id: 1 vs 2 (source_row=4493),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1802,funded_units_in_cost_center: 2.0 vs 14.0 (source_row=4493),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1803,funded_volume_in_cost_center: 1312774.0 vs 7661494.0 (source_row=4493),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1804,company_id: 1 vs 2 (source_row=4494),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1805,funded_units_in_cost_center: 2.0 vs 20.0 (source_row=4494),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1806,funded_volume_in_cost_center: 1312774.0 vs 12350528.0 (source_row=4494),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1807,company_id: 1 vs 2 (source_row=4495),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1808,funded_units_in_cost_center: 2.0 vs 1.0 (source_row=4495),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1809,funded_volume_in_cost_center: 1312774.0 vs 290000.0 (source_row=4495),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1810,company_id: 1 vs 2 (source_row=4496),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1811,funded_units_in_cost_center: 2.0 vs 80.0 (source_row=4496),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1812,funded_volume_in_cost_center: 1312774.0 vs 50011244.0 (source_row=4496),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1813,company_id: 1 vs 2 (source_row=4497),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1814,funded_units_in_cost_center: 2.0 vs 80.0 (source_row=4497),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1815,funded_volume_in_cost_center: 1312774.0 vs 50011244.0 (source_row=4497),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1816,company_id: 1 vs 2 (source_row=4498),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1817,funded_units_in_cost_center: 2.0 vs 97.0 (source_row=4498),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1818,funded_volume_in_cost_center: 1312774.0 vs 24831632.51 (source_row=4498),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1819,company_id: 1 vs 2 (source_row=4499),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1820,funded_units_in_cost_center: 2.0 vs 97.0 (source_row=4499),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1821,funded_volume_in_cost_center: 1312774.0 vs 24831632.51 (source_row=4499),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1822,company_id: 1 vs 2 (source_row=4500),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1823,funded_units_in_cost_center: 2.0 vs 5.0 (source_row=4500),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1824,funded_volume_in_cost_center: 1312774.0 vs 1688500.0 (source_row=4500),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1825,company_id: 1 vs 2 (source_row=4501),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1826,funded_units_in_cost_center: 2.0 vs 0.0 (source_row=4501),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1827,active_sales_hc: 2.0 vs 5.0 (source_row=4501),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 152, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1828,active_non_producing_sales_hc: 1.0 vs 5.0 (source_row=4501),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 152, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1829,funded_units_in_cost_center: 1.0 vs 0.0 (source_row=4501),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 152, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1830,rent_bom_amt: 500.0 vs 2900.0 (source_row=4501),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 152, 2)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1831,company_id: 1 vs 2 (source_row=4502),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1832,funded_units_in_cost_center: 2.0 vs 0.0 (source_row=4502),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1833,company_id: 1 vs 2 (source_row=4503),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1834,funded_units_in_cost_center: 2.0 vs 3.0 (source_row=4503),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1835,funded_volume_in_cost_center: 1312774.0 vs 1101000.0 (source_row=4503),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1836,company_id: 1 vs 2 (source_row=4504),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1837,funded_units_in_cost_center: 2.0 vs 7.0 (source_row=4504),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1838,funded_volume_in_cost_center: 1312774.0 vs 8626400.0 (source_row=4504),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1839,company_id: 1 vs 2 (source_row=4505),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1840,funded_units_in_cost_center: 2.0 vs 27.0 (source_row=4505),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1841,funded_volume_in_cost_center: 1312774.0 vs 16838877.0 (source_row=4505),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1842,company_id: 1 vs 2 (source_row=4506),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1843,funded_units_in_cost_center: 2.0 vs 3.0 (source_row=4506),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1844,funded_volume_in_cost_center: 1312774.0 vs 1101000.0 (source_row=4506),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1845,company_id: 1 vs 2 (source_row=4507),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1846,funded_units_in_cost_center: 2.0 vs 3.0 (source_row=4507),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1847,funded_volume_in_cost_center: 1312774.0 vs 1101000.0 (source_row=4507),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1848,company_id: 1 vs 2 (source_row=4508),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1849,funded_units_in_cost_center: 2.0 vs 4.0 (source_row=4508),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1850,funded_volume_in_cost_center: 1312774.0 vs 3196600.0 (source_row=4508),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1851,company_id: 1 vs 2 (source_row=4509),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1852,funded_units_in_cost_center: 2.0 vs 8.0 (source_row=4509),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1853,funded_volume_in_cost_center: 1312774.0 vs 2884764.0 (source_row=4509),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1854,company_id: 1 vs 2 (source_row=4510),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1855,funded_units_in_cost_center: 2.0 vs 11.0 (source_row=4510),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1856,funded_volume_in_cost_center: 1312774.0 vs 5609264.0 (source_row=4510),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1857,company_id: 1 vs 2 (source_row=4511),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1858,funded_units_in_cost_center: 2.0 vs 11.0 (source_row=4511),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1859,funded_volume_in_cost_center: 1312774.0 vs 5609264.0 (source_row=4511),conflicting_deduped_fact_value,warning,"fact_loan_snapshot|(109, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1860,active_sales_hc: 17.0 vs 6.0 (source_row=4512),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 397, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1861,active_non_producing_sales_hc: 11.0 vs 5.0 (source_row=4512),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 397, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1862,funded_units_in_cost_center: 17.0 vs 4.0 (source_row=4512),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 397, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1863,funded_volume_in_cost_center: 6652915.0 vs 1486050.0 (source_row=4512),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 397, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1864,funded_units_by_vp: 6.0 vs 4.0 (source_row=4512),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 397, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1865,funded_volume_by_vp: 2391766.0 vs 1486050.0 (source_row=4512),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 397, 1)",Duke Data V4 (1).xlsx
2026-02-22 22:02:44,1866,rent_bom_amt: 35096.88 vs 1249.67 (source_row=4512),conflicting_deduped_fact_value,warning,"fact_workforce_period_snapshot|(1, 2, 397, 1)",Duke Data V4 (1).xlsx
